STATION,NAME,DATE,AWND,PGTM,PRCP,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT08
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-08-2016,1.79,,0,,80,66,270,280,8.9,14.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-08-2016,2.24,,0,,79,65,270,280,10.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-08-2016,2.01,,0,,80,66,280,280,10.1,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-08-2016,2.01,,0,,81,67,270,270,8.9,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-08-2016,1.79,,0,,81,67,270,280,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-08-2016,2.01,,0,,82,66,270,280,10.1,15,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-08-2016,2.68,,0,,81,66,270,280,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-08-2016,2.46,,0,,79,65,270,280,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-08-2016,1.34,,0,,84,65,270,280,10.1,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-08-2016,1.79,,0,,86,67,280,270,8.9,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-08-2016,2.01,,0,,91,65,280,270,12.1,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-08-2016,1.12,,0,,86,63,270,280,8.1,11,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-08-2016,1.79,,0,,84,60,280,260,8.1,11,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-08-2016,1.79,,0,,83,61,270,280,8.9,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-08-2016,2.01,,0,,80,61,280,280,8.9,14.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-08-2016,2.24,,0,,76,62,280,280,12.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-08-2016,1.57,,0,,83,63,280,270,8.9,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-08-2016,2.01,,0,,84,63,280,270,10.1,16.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-08-2016,1.12,,0,,83,64,260,270,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-08-2016,1.79,,0,,83,64,270,270,10.1,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-08-2016,1.57,,0,,82,63,280,270,8.1,13,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-08-2016,2.01,,0,,78,64,280,280,10.1,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-08-2016,2.01,,0,,77,64,280,270,8.9,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-08-2016,2.01,,0,,81,63,280,270,12.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-08-2016,1.34,,0,,86,64,280,270,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-08-2016,2.24,,0,,88,67,280,280,8.9,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",31-08-2016,1.57,,0,,83,67,270,270,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-09-2016,2.01,,0,,84,65,270,270,8.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-09-2016,2.24,,0,,80,65,270,270,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-09-2016,2.46,,0,,78,65,280,280,12.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-09-2016,1.79,,0,,77,64,260,270,8.9,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-09-2016,1.12,,0,,76,64,280,270,8.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-09-2016,1.79,,0,,80,62,270,,8.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-09-2016,1.57,,0,,81,63,280,280,8.9,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-09-2016,2.68,,0,,79,65,280,280,10.1,16.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-09-2016,2.24,,0,,78,64,280,270,8.9,16.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-09-2016,1.57,,0,,81,63,270,280,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-09-2016,2.24,,0,,79,62,270,280,8.9,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-09-2016,1.12,,0,,73,63,270,270,6.9,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-09-2016,2.01,,0,,70,60,280,270,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-09-2016,1.79,,0,,74,58,280,280,10.1,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-09-2016,1.57,,0,,81,60,270,270,8.9,15,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-09-2016,1.79,,0,,78,60,280,270,10.1,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-09-2016,1.34,,0,,82,61,280,280,8.9,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-09-2016,0.67,,0,,90,61,280,270,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-09-2016,1.34,,0,,86,63,270,280,14.1,21,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-09-2016,1.79,,0,,89,71,140,170,8.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-09-2016,1.57,,0,,84,67,280,280,12.1,18.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-09-2016,3.8,,0,,79,66,340,360,16.1,28,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-09-2016,2.68,,0,,79,62,270,260,8.9,15,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-09-2016,1.57,,0,,90,60,280,270,8.9,15,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-09-2016,1.12,,0,,96,63,280,280,8.9,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-09-2016,2.46,,0,,104,69,270,280,12.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-09-2016,2.01,,0,,97,71,270,260,12.1,18.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-09-2016,2.24,,0,,90,71,270,270,8.9,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-09-2016,1.34,,0,,92,69,270,290,8.9,17,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-09-2016,2.01,,0,,88,67,280,270,12.1,15,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-10-2016,1.79,,0,,86,64,270,280,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-10-2016,1.12,,0,,78,62,260,270,8.1,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-10-2016,2.01,,0,,76,59,280,280,12.1,19,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-10-2016,2.91,,0,,78,63,270,280,8.9,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-10-2016,2.46,,0,,76,59,280,270,10.1,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-10-2016,1.12,,0,,81,57,270,280,8.1,11,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-10-2016,1.12,,0,,91,60,270,270,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-10-2016,1.34,,0,,90,61,270,270,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-10-2016,1.57,,0,,91,61,260,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-10-2016,2.01,,0,,84,62,280,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-10-2016,1.57,,0,,71,59,270,280,8.9,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-10-2016,0.89,,0,,70,59,260,270,8.1,13,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-10-2016,1.12,,0,,75,57,270,270,8.1,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-10-2016,1.34,,0,,74,60,270,280,8.9,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-10-2016,1.57,,0,,76,63,280,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-10-2016,2.24,,0,,75,64,280,280,13,19,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-10-2016,2.24,,0.34,,73,61,280,280,10.1,15,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-10-2016,1.57,,0,,76,59,270,280,8.9,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-10-2016,0.45,,0,,90,57,270,270,6.9,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-10-2016,1.34,,0,,95,61,280,270,8.9,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-10-2016,2.46,,0,,92,64,280,270,8.9,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-10-2016,0.45,,0,,85,60,270,140,6.9,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-10-2016,1.79,,0.05,,80,61,130,140,8.9,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-10-2016,0.67,,0.09,,76,62,270,280,8.1,11,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-10-2016,1.57,,0,,74,59,270,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-10-2016,1.12,,0,,77,58,280,280,6.9,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-10-2016,0.67,,0,,80,60,280,270,8.9,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-10-2016,2.24,,0.01,,77,63,270,280,12.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-10-2016,0.45,,0,,80,60,270,260,6.9,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-10-2016,0.89,,0.03,,68,61,270,270,6.9,8.9,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",31-10-2016,1.12,,0,,69,57,270,270,8.1,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-11-2016,1.34,,0,,70,58,270,280,8.9,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-11-2016,1.12,,0,,78,54,270,260,8.1,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-11-2016,1.12,,0,,88,57,270,270,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-11-2016,1.12,,0,,83,58,270,280,8.1,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-11-2016,1.12,,0,,81,57,280,270,8.9,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-11-2016,1.12,,0,,76,56,260,280,6,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-11-2016,0.89,,0,,79,56,270,270,6.9,11,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-11-2016,1.12,,0,,90,57,270,270,8.1,10.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-11-2016,3.13,,0,,93,64,280,270,10.1,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-11-2016,1.79,,0,,90,63,280,270,8.9,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-11-2016,2.24,,0,,87,61,280,280,8.1,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-11-2016,0.89,,0,,82,62,280,280,8.1,12.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-11-2016,1.34,,0,,88,60,280,270,8.1,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-11-2016,1.34,,0,,88,61,280,280,8.1,12.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-11-2016,0.67,,0,,78,56,270,270,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-11-2016,0.67,,0,,70,55,280,280,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-11-2016,1.12,,0,,72,52,270,340,6.9,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-11-2016,2.46,,0,,78,54,270,350,6.9,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-11-2016,0.89,,0,,75,49,280,270,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-11-2016,1.12,,0.55,,65,54,100,110,6.9,10.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-11-2016,2.24,,0.2,,67,56,100,110,10.1,16.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-11-2016,1.12,,0,,70,52,260,280,6.9,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-11-2016,1.79,,0,,72,50,330,330,10.1,19.9,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-11-2016,2.24,,0,,78,52,280,360,6,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-11-2016,1.79,,0,,75,51,70,20,6.9,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-11-2016,1.12,,0.13,,63,45,270,270,13,25.9,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-11-2016,2.91,,0,,65,50,270,270,16.1,25.9,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-11-2016,1.34,,0,,64,47,110,110,6.9,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-11-2016,1.12,,0,,69,47,270,280,8.1,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-11-2016,1.79,,0,,68,45,280,280,8.9,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-12-2016,0.89,,0,,66,50,270,260,8.1,12.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-12-2016,4.03,,0,,65,49,20,360,16.1,27.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-12-2016,0.89,,0,,68,43,270,270,6.9,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-12-2016,0.89,,0,,71,44,100,100,6,8.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-12-2016,0.89,,0,,66,47,280,280,8.1,12.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-12-2016,1.12,,0,,65,52,270,270,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-12-2016,0.89,,0,,65,50,280,270,8.9,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-12-2016,1.12,,0,,66,49,280,270,8.9,13,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-12-2016,0.45,,0,,65,51,90,100,6,8.9,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-12-2016,1.12,,0,,66,54,260,160,6,8.9,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-12-2016,1.34,,0,,65,59,280,270,6.9,10.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-12-2016,0.89,,0,,67,56,270,270,8.1,11,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-12-2016,0.67,,0,,67,54,270,270,8.9,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-12-2016,0.67,,0,,71,51,270,270,6.9,11,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-12-2016,1.57,,0.43,,65,54,90,90,10.1,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-12-2016,5.14,,1.33,,62,54,100,110,14.1,21.9,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-12-2016,2.24,,0,,62,47,280,280,8.9,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-12-2016,0.67,,0,,67,42,270,270,4.9,8.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-12-2016,1.12,,0,,71,40,10,10,8.1,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-12-2016,2.91,,0,,79,49,10,360,8.1,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-12-2016,2.91,,0.5,,70,54,110,70,12.1,19.9,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-12-2016,1.12,,0.27,,67,54,100,20,6.9,11,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-12-2016,4.92,,1.41,,64,52,90,110,16.1,23.9,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-12-2016,3.13,,0.14,,61,47,350,340,8.9,16.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-12-2016,1.34,,0,,58,43,70,330,6.9,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-12-2016,2.46,,0,,64,46,,,6.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-12-2016,2.91,,0,,72,47,270,280,8.9,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-12-2016,2.68,,0,,80,53,280,40,6.9,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-12-2016,2.01,,0,,82,55,280,290,6.9,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-12-2016,1.34,,0.39,,67,55,280,270,12.1,18.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",31-12-2016,1.34,,0.08,,59,47,270,260,8.1,13,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-01-2017,1.12,,0,,62,43,100,100,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-01-2017,1.79,,0,,58,51,120,140,6.9,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-01-2017,0,,0,,60,48,50,50,4.9,6,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-01-2017,1.12,,0.03,,63,47,90,100,8.1,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-01-2017,3.8,,0.39,,65,54,270,110,8.9,13,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-01-2017,1.34,,0,,66,51,270,270,6.9,10.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-01-2017,1.79,,0.07,,70,51,90,80,6.9,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-01-2017,1.12,,0,,79,53,280,260,8.9,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-01-2017,2.24,,0.77,,64,55,100,100,12.1,17,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-01-2017,1.12,,0.07,,61,51,270,280,6.9,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-01-2017,2.24,,0.39,,66,55,270,270,8.9,14.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-01-2017,2.91,,1.13,,58,53,90,110,8.1,11,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-01-2017,0.67,,0,,62,49,280,270,6.9,11,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-01-2017,0.67,,0,,72,47,100,170,6,10.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-01-2017,2.68,,0,,66,53,130,180,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-01-2017,0.67,,0,,66,52,270,270,10.1,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-01-2017,1.57,,0,,68,46,280,270,10.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-01-2017,2.01,,0.04,,62,47,280,270,8.9,17,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-01-2017,4.47,,0.98,,64,52,270,270,13,23,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-01-2017,4.92,,1.51,,59,51,270,280,16.1,27.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-01-2017,1.12,,0,,63,46,270,270,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-01-2017,6.71,,2.67,,56,51,100,90,17,28,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-01-2017,1.79,,0.33,,58,44,280,270,14.1,21.9,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-01-2017,1.34,,0,,58,41,260,280,6.9,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-01-2017,1.12,,0,,61,41,270,270,10.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-01-2017,1.12,,0,,65,43,270,280,6.9,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-01-2017,0.22,,0,,64,44,270,280,6.9,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-01-2017,0,,0,,74,41,270,270,6.9,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-01-2017,0,,0,,80,47,270,270,6,8.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-01-2017,1.12,,0,,80,53,280,270,6.9,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",31-01-2017,0.89,,0,,77,50,280,280,8.1,11,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-02-2017,1.12,,0,,72,48,280,280,8.9,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-02-2017,1.12,,0,,68,53,280,270,6.9,11,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-02-2017,1.79,,0.23,,61,55,90,110,8.1,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-02-2017,1.79,,0,,66,55,280,270,10.1,17,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-02-2017,1.34,,0,,61,55,100,90,6.9,10.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-02-2017,4.03,,0.88,,61,54,100,110,13,19,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-02-2017,2.01,,0.27,,66,58,270,280,8.1,14.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-02-2017,0.67,,0.03,,73,59,280,280,8.1,12.1,1,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-02-2017,0.89,,0,,75,58,270,270,10.1,14.1,1,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-02-2017,1.12,,0.3,,65,58,100,80,8.1,11,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-02-2017,0.22,,0.21,,65,55,160,270,6,10.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-02-2017,0.22,,0,,75,50,270,270,6,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-02-2017,1.12,,0,,77,53,110,270,6,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-02-2017,1.34,,0,,73,56,270,270,12.1,15,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-02-2017,1.34,,0,,80,53,280,280,8.9,15,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-02-2017,0.67,,0,,68,51,280,270,8.1,14.1,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-02-2017,7.16,,2.01,,61,53,130,140,17,30,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-02-2017,2.46,,0.09,,63,53,270,280,8.9,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-02-2017,2.01,,0.03,,63,54,270,270,8.1,12.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-02-2017,2.01,,0.03,,64,54,130,130,8.1,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-02-2017,0.67,,0.03,,68,58,280,280,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-02-2017,2.01,,0,,66,51,270,260,13,17,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-02-2017,5.14,,0,,62,49,270,280,17,27.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-02-2017,1.79,,0,,64,44,280,280,10.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-02-2017,1.12,,0,,66,44,270,260,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-02-2017,2.01,,0.06,,58,49,130,100,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-02-2017,2.01,,0,,61,52,280,90,6.9,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-02-2017,1.79,,0,,66,47,270,280,8.9,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-03-2017,1.12,,0,,75,47,270,280,8.1,12.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-03-2017,1.12,,0,,79,48,270,270,10.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-03-2017,2.68,,0,,82,55,280,270,8.9,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-03-2017,1.79,,0,,71,53,160,130,8.1,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-03-2017,2.91,,0,,63,49,270,280,14.1,23.9,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-03-2017,2.01,,0,,67,46,270,350,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-03-2017,1.57,,0,,77,49,280,150,8.9,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-03-2017,1.12,,0,,85,54,270,260,8.9,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-03-2017,0.89,,0,,87,57,280,290,6.9,11,,,
